"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","TAVG"
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-02",,,,,"0.06","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-03",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-04",,,,,"0.85","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-05",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-06",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-07",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-08",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-09",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-10",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-11",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-12",,,,,"1.38","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-13",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-14",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-15",,,,,"7.57","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-16",,,,,"0.90","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-17",,,,,"0.04","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-18",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-19",,,,,"0.01","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-20",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-21",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-22",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-23",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-24",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-25",,,,,"0.14","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-26",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-27",,,,,"2.04","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-28",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-29",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-04-30",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-01",,,,,"0.32","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-02",,,,,"0.10","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-03",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-04",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-05",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-06",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-07",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-08",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-09",,,,,"0.00","0.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","2007-05-10",,,,,"0.00","0.0",
